  insmod-12410   0d...  6164.583455: funcgraph_exit:         4.010 us   |                                                  }
  insmod-12410   0d...  6164.583456: funcgraph_exit:         6.094 us   |                                                }
  insmod-12410   0d...  6164.583457: funcgraph_entry:        0.416 us   |                                                mem_serial_in();
  insmod-12410   0d...  6164.583459: funcgraph_entry:                   |                                                __timer_const_udelay() {
  insmod-12410   0d...  6164.583460: funcgraph_entry:                   |                                                  __timer_delay() {
  insmod-12410   0d...  6164.583461: funcgraph_entry:        0.209 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583463: funcgraph_entry:        0.260 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583465: funcgraph_exit:         4.114 us   |                                                  }
  insmod-12410   0d...  6164.583466: funcgraph_exit:         6.406 us   |                                                }
  insmod-12410   0d...  6164.583468: funcgraph_entry:        0.313 us   |                                                mem_serial_in();
  insmod-12410   0d...  6164.583470: funcgraph_entry:                   |                                                __timer_const_udelay() {
  insmod-12410   0d...  6164.583471: funcgraph_entry:                   |                                                  __timer_delay() {
  insmod-12410   0d...  6164.583472: funcgraph_entry:        0.260 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583474: funcgraph_entry:        0.208 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583476: funcgraph_exit:         4.167 us   |                                                  }
  insmod-12410   0d...  6164.583476: funcgraph_exit:         5.990 us   |                                                }
  insmod-12410   0d...  6164.583477: funcgraph_entry:        0.521 us   |                                                mem_serial_in();
  insmod-12410   0d...  6164.583480: funcgraph_entry:                   |                                                __timer_const_udelay() {
  insmod-12410   0d...  6164.583481: funcgraph_entry:                   |                                                  __timer_delay() {
  insmod-12410   0d...  6164.583482: funcgraph_entry:        0.260 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583484: funcgraph_entry:        0.260 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583486: funcgraph_exit:         4.167 us   |                                                  }
  insmod-12410   0d...  6164.583487: funcgraph_exit:         5.990 us   |                                                }
  insmod-12410   0d...  6164.583487: funcgraph_entry:        0.312 us   |                                                mem_serial_in();
  insmod-12410   0d...  6164.583489: funcgraph_exit:       + 81.980 us  |                                              }
  insmod-12410   0d...  6164.583490: funcgraph_entry:        0.209 us   |                                              mem_serial_out();
  insmod-12410   0d...  6164.583492: funcgraph_exit:       + 85.937 us  |                                            }
  insmod-12410   0d...  6164.583493: funcgraph_entry:                   |                                            serial8250_console_putchar() {
  insmod-12410   0d...  6164.583494: funcgraph_entry:                   |                                              wait_for_xmitr() {
  insmod-12410   0d...  6164.583495: funcgraph_entry:        0.313 us   |                                                mem_serial_in();
  insmod-12410   0d...  6164.583497: funcgraph_entry:                   |                                                __timer_const_udelay() {
  insmod-12410   0d...  6164.583498: funcgraph_entry:                   |                                                  __timer_delay() {
  insmod-12410   0d...  6164.583499: funcgraph_entry:        0.260 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583501: funcgraph_entry:        0.208 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583503: funcgraph_exit:         4.115 us   |                                                  }
  insmod-12410   0d...  6164.583504: funcgraph_exit:         6.093 us   |                                                }
  insmod-12410   0d...  6164.583505: funcgraph_entry:        0.313 us   |                                                mem_serial_in();
  insmod-12410   0d...  6164.583507: funcgraph_entry:                   |                                                __timer_const_udelay() {
  insmod-12410   0d...  6164.583508: funcgraph_entry:                   |                                                  __timer_delay() {
  insmod-12410   0d...  6164.583509: funcgraph_entry:        0.261 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583511: funcgraph_entry:        0.209 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583513: funcgraph_exit:         4.010 us   |                                                  }
  insmod-12410   0d...  6164.583514: funcgraph_exit:         5.938 us   |                                                }
  insmod-12410   0d...  6164.583515: funcgraph_entry:        0.313 us   |                                                mem_serial_in();
  insmod-12410   0d...  6164.583517: funcgraph_entry:                   |                                                __timer_const_udelay() {
  insmod-12410   0d...  6164.583518: funcgraph_entry:                   |                                                  __timer_delay() {
  insmod-12410   0d...  6164.583519: funcgraph_entry:        0.208 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583521: funcgraph_entry:        0.208 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583523: funcgraph_exit:         4.167 us   |                                                  }
  insmod-12410   0d...  6164.583523: funcgraph_exit:         5.989 us   |                                                }
  insmod-12410   0d...  6164.583524: funcgraph_entry:        0.312 us   |                                                mem_serial_in();
  insmod-12410   0d...  6164.583526: funcgraph_entry:                   |                                                __timer_const_udelay() {
  insmod-12410   0d...  6164.583527: funcgraph_entry:                   |                                                  __timer_delay() {
  insmod-12410   0d...  6164.583528: funcgraph_entry:        0.208 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583531: funcgraph_entry:        0.208 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583533: funcgraph_exit:         4.219 us   |                                                  }
  insmod-12410   0d...  6164.583533: funcgraph_exit:         6.146 us   |                                                }
  insmod-12410   0d...  6164.583534: funcgraph_entry:        0.312 us   |                                                mem_serial_in();
  insmod-12410   0d...  6164.583536: funcgraph_entry:                   |                                                __timer_const_udelay() {
  insmod-12410   0d...  6164.583538: funcgraph_entry:                   |                                                  __timer_delay() {
  insmod-12410   0d...  6164.583539: funcgraph_entry:        0.208 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583540: funcgraph_entry:        0.260 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583542: funcgraph_exit:         3.958 us   |                                                  }
  insmod-12410   0d...  6164.583543: funcgraph_exit:         5.938 us   |                                                }
  insmod-12410   0d...  6164.583544: funcgraph_entry:        0.312 us   |                                                mem_serial_in();
  insmod-12410   0d...  6164.583546: funcgraph_entry:                   |                                                __timer_const_udelay() {
  insmod-12410   0d...  6164.583547: funcgraph_entry:                   |                                                  __timer_delay() {
  insmod-12410   0d...  6164.583548: funcgraph_entry:        0.208 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583550: funcgraph_entry:        0.260 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583552: funcgraph_exit:         4.010 us   |                                                  }
  insmod-12410   0d...  6164.583553: funcgraph_exit:         6.041 us   |                                                }
  insmod-12410   0d...  6164.583554: funcgraph_entry:        0.261 us   |                                                mem_serial_in();
  insmod-12410   0d...  6164.583556: funcgraph_entry:                   |                                                __timer_const_udelay() {
  insmod-12410   0d...  6164.583557: funcgraph_entry:                   |                                                  __timer_delay() {
  insmod-12410   0d...  6164.583558: funcgraph_entry:        0.208 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583560: funcgraph_entry:        0.208 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583562: funcgraph_exit:         4.167 us   |                                                  }
  insmod-12410   0d...  6164.583563: funcgraph_exit:         5.990 us   |                                                }
  insmod-12410   0d...  6164.583564: funcgraph_entry:        0.312 us   |                                                mem_serial_in();
  insmod-12410   0d...  6164.583566: funcgraph_entry:                   |                                                __timer_const_udelay() {
  insmod-12410   0d...  6164.583567: funcgraph_entry:                   |                                                  __timer_delay() {
  insmod-12410   0d...  6164.583568: funcgraph_entry:        0.260 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583570: funcgraph_entry:        0.209 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583572: funcgraph_exit:         4.167 us   |                                                  }
  insmod-12410   0d...  6164.583573: funcgraph_exit:         6.094 us   |                                                }
  insmod-12410   0d...  6164.583573: funcgraph_entry:        0.313 us   |                                                mem_serial_in();
  insmod-12410   0d...  6164.583575: funcgraph_exit:       + 80.312 us  |                                              }
  insmod-12410   0d...  6164.583576: funcgraph_entry:        0.209 us   |                                              mem_serial_out();
  insmod-12410   0d...  6164.583578: funcgraph_exit:       + 84.583 us  |                                            }
  insmod-12410   0d...  6164.583579: funcgraph_entry:                   |                                            serial8250_console_putchar() {
  insmod-12410   0d...  6164.583580: funcgraph_entry:                   |                                              wait_for_xmitr() {
  insmod-12410   0d...  6164.583581: funcgraph_entry:        0.312 us   |                                                mem_serial_in();
  insmod-12410   0d...  6164.583583: funcgraph_entry:                   |                                                __timer_const_udelay() {
  insmod-12410   0d...  6164.583584: funcgraph_entry:                   |                                                  __timer_delay() {
  insmod-12410   0d...  6164.583585: funcgraph_entry:        0.261 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583587: funcgraph_entry:        0.209 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583589: funcgraph_exit:         4.010 us   |                                                  }
  insmod-12410   0d...  6164.583590: funcgraph_exit:         6.094 us   |                                                }
  insmod-12410   0d...  6164.583591: funcgraph_entry:        0.313 us   |                                                mem_serial_in();
  insmod-12410   0d...  6164.583593: funcgraph_entry:                   |                                                __timer_const_udelay() {
  insmod-12410   0d...  6164.583594: funcgraph_entry:                   |                                                  __timer_delay() {
  insmod-12410   0d...  6164.583595: funcgraph_entry:        0.261 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583597: funcgraph_entry:        0.260 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583599: funcgraph_exit:         4.270 us   |                                                  }
  insmod-12410   0d...  6164.583600: funcgraph_exit:         6.198 us   |                                                }
  insmod-12410   0d...  6164.583602: funcgraph_entry:        0.312 us   |                                                mem_serial_in();
  insmod-12410   0d...  6164.583604: funcgraph_entry:                   |                                                __timer_const_udelay() {
  insmod-12410   0d...  6164.583605: funcgraph_entry:                   |                                                  __timer_delay() {
  insmod-12410   0d...  6164.583606: funcgraph_entry:        0.261 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583608: funcgraph_entry:        0.209 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583610: funcgraph_exit:         4.166 us   |                                                  }
  insmod-12410   0d...  6164.583611: funcgraph_exit:         5.990 us   |                                                }
  insmod-12410   0d...  6164.583611: funcgraph_entry:        0.313 us   |                                                mem_serial_in();
  insmod-12410   0d...  6164.583613: funcgraph_entry:                   |                                                __timer_const_udelay() {
  insmod-12410   0d...  6164.583615: funcgraph_entry:                   |                                                  __timer_delay() {
  insmod-12410   0d...  6164.583616: funcgraph_entry:        0.208 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583618: funcgraph_entry:        0.261 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583620: funcgraph_exit:         4.323 us   |                                                  }
  insmod-12410   0d...  6164.583621: funcgraph_exit:         6.145 us   |                                                }
  insmod-12410   0d...  6164.583621: funcgraph_entry:        0.261 us   |                                                mem_serial_in();
  insmod-12410   0d...  6164.583623: funcgraph_entry:                   |                                                __timer_const_udelay() {
  insmod-12410   0d...  6164.583624: funcgraph_entry:                   |                                                  __timer_delay() {
  insmod-12410   0d...  6164.583625: funcgraph_entry:        0.261 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583627: funcgraph_entry:        0.208 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583629: funcgraph_exit:         4.010 us   |                                                  }
  insmod-12410   0d...  6164.583630: funcgraph_exit:         6.094 us   |                                                }
  insmod-12410   0d...  6164.583631: funcgraph_entry:        0.260 us   |                                                mem_serial_in();
  insmod-12410   0d...  6164.583633: funcgraph_entry:                   |                                                __timer_const_udelay() {
  insmod-12410   0d...  6164.583634: funcgraph_entry:                   |                                                  __timer_delay() {
  insmod-12410   0d...  6164.583635: funcgraph_entry:        0.261 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583637: funcgraph_entry:        0.260 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583639: funcgraph_exit:         4.375 us   |                                                  }
  insmod-12410   0d...  6164.583640: funcgraph_exit:         6.302 us   |                                                }
  insmod-12410   0d...  6164.583641: funcgraph_entry:        0.313 us   |                                                mem_serial_in();
  insmod-12410   0d...  6164.583643: funcgraph_entry:                   |                                                __timer_const_udelay() {
  insmod-12410   0d...  6164.583644: funcgraph_entry:                   |                                                  __timer_delay() {
  insmod-12410   0d...  6164.583645: funcgraph_entry:        0.208 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583647: funcgraph_entry:        0.208 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583649: funcgraph_exit:         4.115 us   |                                                  }
  insmod-12410   0d...  6164.583650: funcgraph_exit:         5.937 us   |                                                }
  insmod-12410   0d...  6164.583651: funcgraph_entry:        0.260 us   |                                                mem_serial_in();
  insmod-12410   0d...  6164.583653: funcgraph_entry:                   |                                                __timer_const_udelay() {
  insmod-12410   0d...  6164.583654: funcgraph_entry:                   |                                                  __timer_delay() {
  insmod-12410   0d...  6164.583655: funcgraph_entry:        0.261 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583657: funcgraph_entry:        0.208 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583659: funcgraph_exit:         4.375 us   |                                                  }
  insmod-12410   0d...  6164.583660: funcgraph_exit:         6.250 us   |                                                }
  insmod-12410   0d...  6164.583661: funcgraph_entry:        0.312 us   |                                                mem_serial_in();
  insmod-12410   0d...  6164.583663: funcgraph_exit:       + 81.615 us  |                                              }
  insmod-12410   0d...  6164.583663: funcgraph_entry:        0.260 us   |                                              mem_serial_out();
  insmod-12410   0d...  6164.583665: funcgraph_exit:       + 85.312 us  |                                            }
  insmod-12410   0d...  6164.583666: funcgraph_entry:                   |                                            serial8250_console_putchar() {
  insmod-12410   0d...  6164.583667: funcgraph_entry:                   |                                              wait_for_xmitr() {
  insmod-12410   0d...  6164.583668: funcgraph_entry:        0.313 us   |                                                mem_serial_in();
  insmod-12410   0d...  6164.583670: funcgraph_entry:                   |                                                __timer_const_udelay() {
  insmod-12410   0d...  6164.583672: funcgraph_entry:                   |                                                  __timer_delay() {
  insmod-12410   0d...  6164.583672: funcgraph_entry:        0.208 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583674: funcgraph_entry:        0.260 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583676: funcgraph_exit:         3.959 us   |                                                  }
  insmod-12410   0d...  6164.583677: funcgraph_exit:         5.937 us   |                                                }
  insmod-12410   0d...  6164.583678: funcgraph_entry:        0.313 us   |                                                mem_serial_in();
  insmod-12410   0d...  6164.583680: funcgraph_entry:                   |                                                __timer_const_udelay() {
  insmod-12410   0d...  6164.583681: funcgraph_entry:                   |                                                  __timer_delay() {
  insmod-12410   0d...  6164.583682: funcgraph_entry:        0.260 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583684: funcgraph_entry:        0.208 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583686: funcgraph_exit:         4.010 us   |                                                  }
  insmod-12410   0d...  6164.583687: funcgraph_exit:         5.990 us   |                                                }
  insmod-12410   0d...  6164.583688: funcgraph_entry:        0.313 us   |                                                mem_serial_in();
  insmod-12410   0d...  6164.583690: funcgraph_entry:                   |                                                __timer_const_udelay() {
  insmod-12410   0d...  6164.583691: funcgraph_entry:                   |                                                  __timer_delay() {
  insmod-12410   0d...  6164.583692: funcgraph_entry:        0.209 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583694: funcgraph_entry:        0.261 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583696: funcgraph_exit:         4.115 us   |                                                  }
  insmod-12410   0d...  6164.583697: funcgraph_exit:         6.041 us   |                                                }
  insmod-12410   0d...  6164.583698: funcgraph_entry:        0.261 us   |                                                mem_serial_in();
  insmod-12410   0d...  6164.583700: funcgraph_entry:                   |                                                __timer_const_udelay() {
  insmod-12410   0d...  6164.583701: funcgraph_entry:                   |                                                  __timer_delay() {
  insmod-12410   0d...  6164.583702: funcgraph_entry:        0.208 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583704: funcgraph_entry:        0.260 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583706: funcgraph_exit:         4.115 us   |                                                  }
  insmod-12410   0d...  6164.583707: funcgraph_exit:         6.041 us   |                                                }
  insmod-12410   0d...  6164.583707: funcgraph_entry:        0.312 us   |                                                mem_serial_in();
  insmod-12410   0d...  6164.583709: funcgraph_entry:                   |                                                __timer_const_udelay() {
  insmod-12410   0d...  6164.583711: funcgraph_entry:                   |                                                  __timer_delay() {
  insmod-12410   0d...  6164.583712: funcgraph_entry:        0.209 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583714: funcgraph_entry:        0.208 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583716: funcgraph_exit:         4.167 us   |                                                  }
  insmod-12410   0d...  6164.583716: funcgraph_exit:         5.990 us   |                                                }
  insmod-12410   0d...  6164.583717: funcgraph_entry:        0.469 us   |                                                mem_serial_in();
  insmod-12410   0d...  6164.583719: funcgraph_entry:                   |                                                __timer_const_udelay() {
  insmod-12410   0d...  6164.583720: funcgraph_entry:                   |                                                  __timer_delay() {
  insmod-12410   0d...  6164.583722: funcgraph_entry:        0.208 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583723: funcgraph_entry:        0.208 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583726: funcgraph_exit:         4.115 us   |                                                  }
  insmod-12410   0d...  6164.583726: funcgraph_exit:         6.198 us   |                                                }
  insmod-12410   0d...  6164.583727: funcgraph_entry:        0.260 us   |                                                mem_serial_in();
  insmod-12410   0d...  6164.583729: funcgraph_entry:                   |                                                __timer_const_udelay() {
  insmod-12410   0d...  6164.583730: funcgraph_entry:                   |                                                  __timer_delay() {
  insmod-12410   0d...  6164.583731: funcgraph_entry:        0.209 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583733: funcgraph_entry:        0.209 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583736: funcgraph_exit:         4.322 us   |                                                  }
  insmod-12410   0d...  6164.583737: funcgraph_exit:         6.927 us   |                                                }
  insmod-12410   0d...  6164.583738: funcgraph_entry:        0.260 us   |                                                mem_serial_in();
  insmod-12410   0d...  6164.583740: funcgraph_entry:                   |                                                __timer_const_udelay() {
  insmod-12410   0d...  6164.583741: funcgraph_entry:                   |                                                  __timer_delay() {
  insmod-12410   0d...  6164.583742: funcgraph_entry:        0.261 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583744: funcgraph_entry:        0.261 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583746: funcgraph_exit:         4.114 us   |                                                  }
  insmod-12410   0d...  6164.583747: funcgraph_exit:         5.938 us   |                                                }
  insmod-12410   0d...  6164.583748: funcgraph_entry:        0.261 us   |                                                mem_serial_in();
  insmod-12410   0d...  6164.583750: funcgraph_exit:       + 81.614 us  |                                              }
  insmod-12410   0d...  6164.583751: funcgraph_entry:        0.208 us   |                                              mem_serial_out();
  insmod-12410   0d...  6164.583753: funcgraph_exit:       + 85.521 us  |                                            }
  insmod-12410   0d...  6164.583753: funcgraph_entry:                   |                                            serial8250_console_putchar() {
  insmod-12410   0d...  6164.583754: funcgraph_entry:                   |                                              wait_for_xmitr() {
  insmod-12410   0d...  6164.583755: funcgraph_entry:        0.469 us   |                                                mem_serial_in();
  insmod-12410   0d...  6164.583758: funcgraph_entry:                   |                                                __timer_const_udelay() {
  insmod-12410   0d...  6164.583759: funcgraph_entry:                   |                                                  __timer_delay() {
  insmod-12410   0d...  6164.583760: funcgraph_entry:        0.260 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583762: funcgraph_entry:        0.260 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583764: funcgraph_exit:         4.063 us   |                                                  }
  insmod-12410   0d...  6164.583765: funcgraph_exit:         5.886 us   |                                                }
  insmod-12410   0d...  6164.583765: funcgraph_entry:        0.260 us   |                                                mem_serial_in();
  insmod-12410   0d...  6164.583767: funcgraph_entry:                   |                                                __timer_const_udelay() {
  insmod-12410   0d...  6164.583768: funcgraph_entry:                   |                                                  __timer_delay() {
  insmod-12410   0d...  6164.583769: funcgraph_entry:        0.208 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583771: funcgraph_entry:        0.209 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583773: funcgraph_exit:         4.010 us   |                                                  }
  insmod-12410   0d...  6164.583774: funcgraph_exit:         6.146 us   |                                                }
  insmod-12410   0d...  6164.583775: funcgraph_entry:        0.313 us   |                                                mem_serial_in();
  insmod-12410   0d...  6164.583777: funcgraph_entry:                   |                                                __timer_const_udelay() {
  insmod-12410   0d...  6164.583778: funcgraph_entry:                   |                                                  __timer_delay() {
  insmod-12410   0d...  6164.583779: funcgraph_entry:        0.260 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583781: funcgraph_entry:        0.208 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583784: funcgraph_exit:         4.740 us   |                                                  }
  insmod-12410   0d...  6164.583785: funcgraph_exit:         6.666 us   |                                                }
  insmod-12410   0d...  6164.583786: funcgraph_entry:        0.312 us   |                                                mem_serial_in();
  insmod-12410   0d...  6164.583788: funcgraph_entry:                   |                                                __timer_const_udelay() {
  insmod-12410   0d...  6164.583789: funcgraph_entry:                   |                                                  __timer_delay() {
  insmod-12410   0d...  6164.583790: funcgraph_entry:        0.209 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583792: funcgraph_entry:        0.208 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583794: funcgraph_exit:         4.218 us   |                                                  }
  insmod-12410   0d...  6164.583794: funcgraph_exit:         6.042 us   |                                                }
  insmod-12410   0d...  6164.583796: funcgraph_entry:        0.312 us   |                                                mem_serial_in();
  insmod-12410   0d...  6164.583798: funcgraph_entry:                   |                                                __timer_const_udelay() {
  insmod-12410   0d...  6164.583799: funcgraph_entry:                   |                                                  __timer_delay() {
  insmod-12410   0d...  6164.583800: funcgraph_entry:        0.209 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583802: funcgraph_entry:        0.261 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583804: funcgraph_exit:         4.114 us   |                                                  }
  insmod-12410   0d...  6164.583804: funcgraph_exit:         6.094 us   |                                                }
  insmod-12410   0d...  6164.583805: funcgraph_entry:        0.261 us   |                                                mem_serial_in();
  insmod-12410   0d...  6164.583807: funcgraph_entry:                   |                                                __timer_const_udelay() {
  insmod-12410   0d...  6164.583808: funcgraph_entry:                   |                                                  __timer_delay() {
  insmod-12410   0d...  6164.583809: funcgraph_entry:        0.260 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583811: funcgraph_entry:        0.208 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583813: funcgraph_exit:         4.219 us   |                                                  }
  insmod-12410   0d...  6164.583814: funcgraph_exit:         6.197 us   |                                                }
  insmod-12410   0d...  6164.583815: funcgraph_entry:        0.313 us   |                                                mem_serial_in();
  insmod-12410   0d...  6164.583817: funcgraph_entry:                   |                                                __timer_const_udelay() {
  insmod-12410   0d...  6164.583818: funcgraph_entry:                   |                                                  __timer_delay() {
  insmod-12410   0d...  6164.583819: funcgraph_entry:        0.260 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583821: funcgraph_entry:        0.208 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583823: funcgraph_exit:         4.063 us   |                                                  }
  insmod-12410   0d...  6164.583824: funcgraph_exit:         5.990 us   |                                                }
  insmod-12410   0d...  6164.583825: funcgraph_entry:        0.312 us   |                                                mem_serial_in();
  insmod-12410   0d...  6164.583827: funcgraph_entry:                   |                                                __timer_const_udelay() {
  insmod-12410   0d...  6164.583828: funcgraph_entry:                   |                                                  __timer_delay() {
  insmod-12410   0d...  6164.583829: funcgraph_entry:        0.209 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583831: funcgraph_entry:        0.261 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583833: funcgraph_exit:         4.114 us   |                                                  }
  insmod-12410   0d...  6164.583834: funcgraph_exit:         5.938 us   |                                                }
  insmod-12410   0d...  6164.583835: funcgraph_entry:        0.313 us   |                                                mem_serial_in();
  insmod-12410   0d...  6164.583837: funcgraph_entry:                   |                                                __timer_const_udelay() {
  insmod-12410   0d...  6164.583838: funcgraph_entry:                   |                                                  __timer_delay() {
  insmod-12410   0d...  6164.583839: funcgraph_entry:        0.208 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583840: funcgraph_entry:        0.260 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583842: funcgraph_exit:         3.958 us   |                                                  }
  insmod-12410   0d...  6164.583843: funcgraph_exit:         5.885 us   |                                                }
  insmod-12410   0d...  6164.583844: funcgraph_entry:        1.250 us   |                                                mem_serial_in();
  insmod-12410   0d...  6164.583847: funcgraph_exit:       + 92.031 us  |                                              }
  insmod-12410   0d...  6164.583848: funcgraph_entry:        0.208 us   |                                              mem_serial_out();
  insmod-12410   0d...  6164.583850: funcgraph_exit:       + 95.938 us  |                                            }
  insmod-12410   0d...  6164.583851: funcgraph_entry:                   |                                            serial8250_console_putchar() {
  insmod-12410   0d...  6164.583852: funcgraph_entry:                   |                                              wait_for_xmitr() {
  insmod-12410   0d...  6164.583853: funcgraph_entry:        0.313 us   |                                                mem_serial_in();
  insmod-12410   0d...  6164.583855: funcgraph_entry:                   |                                                __timer_const_udelay() {
  insmod-12410   0d...  6164.583856: funcgraph_entry:                   |                                                  __timer_delay() {
  insmod-12410   0d...  6164.583857: funcgraph_entry:        0.260 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583859: funcgraph_entry:        0.208 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583861: funcgraph_exit:         4.062 us   |                                                  }
  insmod-12410   0d...  6164.583862: funcgraph_exit:         5.886 us   |                                                }
  insmod-12410   0d...  6164.583863: funcgraph_entry:        0.365 us   |                                                mem_serial_in();
  insmod-12410   0d...  6164.583865: funcgraph_entry:                   |                                                __timer_const_udelay() {
  insmod-12410   0d...  6164.583866: funcgraph_entry:                   |                                                  __timer_delay() {
  insmod-12410   0d...  6164.583867: funcgraph_entry:        0.209 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583869: funcgraph_entry:        0.260 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583872: funcgraph_exit:         4.062 us   |                                                  }
  insmod-12410   0d...  6164.583873: funcgraph_exit:         6.771 us   |                                                }
  insmod-12410   0d...  6164.583874: funcgraph_entry:        0.312 us   |                                                mem_serial_in();
  insmod-12410   0d...  6164.583876: funcgraph_entry:                   |                                                __timer_const_udelay() {
  insmod-12410   0d...  6164.583877: funcgraph_entry:                   |                                                  __timer_delay() {
  insmod-12410   0d...  6164.583878: funcgraph_entry:        0.261 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583880: funcgraph_entry:        0.209 us   |                                                    arch_timer_read_counter_long();
  insmod-12410   0d...  6164.583882: funcgraph_exit:         4.115 us   |                                                  }
  insmod-12410   0d...  6164.583882: funcgraph_exit:         5.937 us   |                                                }
